date,ITA_public_finance_f1__ITA_public_finance_f2
2017-04-27,0.7512537887319205
2017-04-28,0.7518837846955926
2017-05-01,0.7523123375084241
2017-05-02,0.6347933682519498
2017-05-03,0.6806415339602682
2017-05-04,0.7251161477638863
2017-05-05,0.7651816141087363
2017-05-08,0.7990461141519906
2017-05-09,0.8261776654392369
2017-05-10,0.8469947388085095
2017-05-11,0.8624387819326096
2017-05-12,0.8736106976267276
2017-05-15,0.8815442757828951
2017-05-16,0.8871041307152909
2017-05-17,0.8909642881722268
2017-05-18,0.8936269748316373
2017-05-19,0.895455408416192
2017-05-22,0.8967070852777348
2017-05-23,0.897562117246711
2017-05-24,0.8981453492788466
2017-05-25,0.8985427874509336
2017-05-26,0.8988134349822129
2017-05-29,0.8989976557046513
2017-05-30,0.8991230092643974
2017-05-31,0.8992082882754309
2017-06-01,0.8590553729212855
2017-06-02,0.8642831900590962
2017-06-05,0.8713726394445368
2017-06-06,0.8783861914068783
2017-06-07,0.8844179130491597
2017-06-08,0.8892044668479235
2017-06-09,0.8928144474143991
2017-06-12,0.8954472430391728
2017-06-13,0.8973246228902206
2017-06-14,0.8986431069594721
2017-06-15,0.8995595612710554
2017-06-16,0.9001921157061062
2017-06-19,0.9006266380258896
2017-06-20,0.9009241583430179
2017-06-21,0.9011274232974237
2017-06-22,0.9012660849681648
2017-06-23,0.9013605795662027
2017-06-26,0.9014249306736132
2017-06-27,0.9014687332879178
2017-06-28,0.9014985393504867
2017-06-29,0.9015188168487016
2017-06-30,0.9015326098780504
